BJP,INC,AGP,AIUDF,BPF,UPPL,OTHER,NDA,OPPOSITION
51,48,11,9,0,8,0,70,57
53,48,5,12,0,9,0,67,60
64,38,9,9,0,7,0,80,47
53,51,10,6,0,7,0,70,57
51,51,8,12,0,5,0,64,63
49,53,11,9,0,5,0,65,62
51,49,14,5,0,8,0,73,54
56,42,12,13,0,4,0,72,55
47,55,10,10,0,5,0,62,65
52,46,10,10,0,9,0,71,56
51,43,9,15,0,9,0,69,58
50,41,10,16,0,10,0,70,57
52,44,11,11,0,9,0,72,55
61,46,5,12,0,3,0,69,58
55,41,11,13,0,7,0,73,54
58,44,9,9,0,7,0,74,53
46,53,11,10,0,7,0,64,63
47,50,11,12,0,7,0,65,62
59,43,7,12,0,6,0,72,55
48,54,8,10,0,7,0,63,64
57,43,10,8,0,9,0,76,51
51,50,9,10,0,7,0,67,60
53,48,10,9,0,7,0,70,57
56,44,13,9,0,5,0,74,53
56,48,10,9,0,4,0,70,57
38,60,11,11,0,7,0,56,71
63,40,9,9,0,6,0,78,49
51,49,8,12,0,7,0,66,61
54,45,13,7,0,8,0,75,52
49,50,11,10,0,7,0,67,60
59,40,14,7,0,7,0,80,47
56,38,13,11,0,9,0,78,49
55,41,9,12,0,10,0,74,53
51,50,10,9,0,7,0,68,59
64,36,8,13,0,6,0,78,49
53,43,10,16,0,5,0,68,59
43,56,10,11,0,7,0,60,67
49,47,9,14,0,8,0,66,61
56,44,8,13,0,6,0,70,57
62,38,11,8,0,8,0,81,46
46,53,10,10,0,8,0,64,63
58,44,8,11,0,6,0,72,55
54,44,11,11,0,7,0,72,55
57,45,9,9,0,7,0,73,54
51,46,11,16,0,3,0,65,62
53,41,14,14,0,5,0,72,55
44,57,11,10,0,5,0,60,67
50,54,7,8,0,8,0,65,62
44,52,7,17,0,7,0,58,69
49,51,11,9,0,7,0,67,60
54,43,12,12,0,6,0,72,55
51,49,9,12,0,6,0,66,61
57,46,7,10,0,7,0,71,56
50,50,10,10,0,7,0,67,60
59,42,9,13,0,4,0,72,55
53,42,14,10,0,8,0,75,52
46,59,7,7,0,8,0,61,66
47,45,16,13,0,6,0,69,58
54,43,11,11,0,8,0,73,54
45,49,11,16,0,6,0,62,65
54,43,12,12,0,6,0,72,55
58,42,10,7,0,10,0,78,49
65,33,12,8,0,9,0,86,41
57,40,11,14,0,5,0,73,54
52,50,6,13,0,6,0,64,63
55,50,7,10,0,5,0,67,60
56,43,13,8,0,7,0,76,51
54,40,12,13,0,8,0,74,53
50,45,13,12,0,7,0,70,57
58,43,10,11,0,5,0,73,54
53,48,10,11,0,5,0,68,59
58,43,9,11,0,6,0,73,54
55,46,5,10,0,11,0,71,56
58,44,9,9,0,7,0,74,53
63,37,10,9,0,8,0,81,46
55,44,8,13,0,7,0,70,57
60,40,11,10,0,6,0,77,50
60,39,9,10,0,9,0,78,49
54,47,10,7,0,9,0,73,54
41,53,11,13,0,9,0,61,66
51,45,9,14,0,8,0,68,59
53,52,7,11,0,4,0,64,63
63,43,7,8,0,6,0,76,51
54,44,5,16,0,8,0,67,60
56,39,9,14,0,9,0,74,53
57,39,15,10,0,6,0,78,49
43,56,10,12,0,6,0,59,68
53,48,13,10,0,3,0,69,58
58,46,8,11,0,4,0,70,57
56,42,9,13,0,7,0,72,55
68,33,10,8,0,8,0,86,41
62,44,7,8,0,6,0,75,52
57,39,5,15,0,11,0,73,54
53,46,11,11,0,6,0,70,57
55,48,11,4,0,9,0,75,52
59,42,12,4,0,10,0,81,46
54,44,13,10,0,6,0,73,54
58,39,6,14,0,10,0,74,53
61,52,6,4,0,4,0,71,56
57,51,6,7,0,6,0,69,58
57,37,13,12,0,8,0,78,49
53,45,12,12,0,5,0,70,57
52,40,15,11,0,9,0,76,51
64,38,11,9,0,5,0,80,47
49,43,12,14,0,9,0,70,57
60,45,9,10,0,3,0,72,55
61,43,9,7,0,7,0,77,50
56,44,10,12,0,5,0,71,56
55,43,10,10,0,9,0,74,53
50,54,8,9,0,6,0,64,63
52,52,5,10,0,8,0,65,62
57,45,9,7,0,9,0,75,52
49,50,12,8,0,8,0,69,58
59,41,12,8,0,7,0,78,49
57,46,8,9,0,7,0,72,55
59,46,10,7,0,5,0,74,53
51,52,7,10,0,7,0,65,62
56,43,9,12,0,7,0,72,55
56,42,9,10,0,10,0,75,52
54,43,8,12,0,10,0,72,55
49,46,10,14,0,8,0,67,60
55,49,6,9,0,8,0,69,58
50,49,9,11,0,8,0,67,60
51,51,11,9,0,5,0,67,60
50,52,5,13,0,7,0,62,65
44,49,13,14,0,7,0,64,63
63,37,11,9,0,7,0,81,46
44,57,7,12,0,7,0,58,69
46,46,12,13,0,10,0,68,59
50,52,11,11,0,3,0,64,63
53,43,11,10,0,10,0,74,53
46,54,9,13,0,5,0,60,67
50,50,8,12,0,7,0,65,62
49,51,10,10,0,7,0,66,61
48,53,8,11,0,7,0,63,64
57,48,8,11,0,3,0,68,59
56,39,10,14,0,8,0,74,53
53,41,12,14,0,7,0,72,55
43,55,9,13,0,7,0,59,68
51,47,8,12,0,9,0,68,59
46,49,12,14,0,6,0,64,63
59,50,4,8,0,6,0,69,58
49,49,9,12,0,8,0,66,61
46,53,10,9,0,9,0,65,62
53,50,9,9,0,6,0,68,59
46,52,11,12,0,6,0,63,64
45,53,8,15,0,6,0,59,68
63,41,10,10,0,3,0,76,51
54,40,11,12,0,10,0,75,52
52,47,12,13,0,3,0,67,60
63,33,12,12,0,7,0,82,45
64,44,7,8,0,4,0,75,52
50,46,11,11,0,9,0,70,57
59,42,8,15,0,3,0,70,57
60,36,8,17,0,6,0,74,53
56,44,10,9,0,8,0,74,53
54,47,6,17,0,3,0,63,64
55,45,9,12,0,6,0,70,57
64,41,10,8,0,4,0,78,49
46,53,12,8,0,8,0,66,61
49,52,12,10,0,4,0,65,62
53,50,10,10,0,4,0,67,60
54,47,11,9,0,6,0,71,56
48,54,11,8,0,6,0,65,62
49,48,13,10,0,7,0,69,58
52,51,9,9,0,6,0,67,60
58,49,5,11,0,4,0,67,60
61,38,9,12,0,7,0,77,50
59,43,8,11,0,6,0,73,54
49,48,13,9,0,8,0,70,57
53,49,7,9,0,9,0,69,58
61,45,7,8,0,6,0,74,53
57,47,4,10,0,9,0,70,57
46,55,9,9,0,8,0,63,64
57,42,9,13,0,6,0,72,55
55,46,11,7,0,8,0,74,53
56,39,12,10,0,10,0,78,49
48,49,10,12,0,8,0,66,61
58,44,9,10,0,6,0,73,54
56,46,7,10,0,8,0,71,56
62,39,15,6,0,5,0,82,45
51,46,7,13,0,10,0,68,59
51,47,7,12,0,10,0,68,59
52,46,10,13,0,6,0,68,59
53,40,12,13,0,9,0,74,53
55,43,11,11,0,7,0,73,54
57,44,11,11,0,4,0,72,55
51,47,8,10,0,11,0,70,57
52,46,12,11,0,6,0,70,57
41,58,9,9,0,10,0,60,67
57,45,9,10,0,6,0,72,55
57,41,6,14,0,9,0,72,55
49,49,15,6,0,8,0,72,55
64,37,10,7,0,9,0,83,44
61,40,11,10,0,5,0,77,50
59,36,11,14,0,7,0,77,50
60,42,8,13,0,4,0,72,55
49,47,10,13,0,8,0,67,60
51,48,12,11,0,5,0,68,59
53,50,9,11,0,4,0,66,61
54,49,12,8,0,4,0,70,57
60,43,9,10,0,5,0,74,53
58,41,12,7,0,9,0,79,48
55,45,7,12,0,8,0,70,57
57,44,6,11,0,9,0,72,55
54,42,13,11,0,7,0,74,53
55,45,11,10,0,6,0,72,55
46,53,10,9,0,9,0,65,62
57,44,10,8,0,8,0,75,52
51,51,8,14,0,3,0,62,65
50,50,9,10,0,8,0,67,60
52,45,10,13,0,7,0,69,58
49,45,11,13,0,9,0,69,58
49,58,10,5,0,5,0,64,63
57,43,7,11,0,9,0,73,54
58,45,8,10,0,6,0,72,55
54,44,12,12,0,5,0,71,56
58,40,9,15,0,5,0,72,55
60,42,6,13,0,6,0,72,55
50,43,10,16,0,8,0,68,59
60,34,15,12,0,6,0,81,46
54,45,16,6,0,6,0,76,51
46,53,12,12,0,4,0,62,65
58,41,8,10,0,10,0,76,51
51,48,9,11,0,8,0,68,59
52,45,8,12,0,10,0,70,57
43,56,8,13,0,7,0,58,69
52,47,10,9,0,9,0,71,56
48,47,10,14,0,8,0,66,61
60,37,12,9,0,9,0,81,46
47,51,13,10,0,6,0,66,61
43,57,13,9,0,5,0,61,66
50,45,12,15,0,5,0,67,60
54,42,10,12,0,9,0,73,54
52,52,6,11,0,6,0,64,63
44,58,7,11,0,7,0,58,69
57,40,14,11,0,5,0,76,51
47,53,11,9,0,7,0,65,62
50,46,10,12,0,9,0,69,58
48,57,8,5,0,9,0,65,62
46,48,14,12,0,7,0,67,60
50,46,14,11,0,6,0,70,57
55,51,7,9,0,5,0,67,60
53,43,16,9,0,6,0,75,52
53,48,9,10,0,7,0,69,58
55,42,11,13,0,6,0,72,55
48,50,9,12,0,8,0,65,62
54,45,8,14,0,6,0,68,59
63,33,11,11,0,9,0,83,44
52,52,8,7,0,8,0,68,59
55,42,7,13,0,10,0,72,55
58,41,11,8,0,9,0,78,49
42,55,7,13,0,10,0,59,68
47,48,12,12,0,8,0,67,60
64,36,11,8,0,8,0,83,44
44,49,13,14,0,7,0,64,63
52,46,10,11,0,8,0,70,57
58,43,8,9,0,9,0,75,52
54,46,7,13,0,7,0,68,59
65,36,14,7,0,5,0,84,43
55,48,9,11,0,4,0,68,59
52,48,10,9,0,8,0,70,57
56,40,11,11,0,9,0,76,51
48,47,12,10,0,10,0,70,57
47,58,6,10,0,6,0,59,68
49,47,9,16,0,6,0,64,63
52,48,9,10,0,8,0,69,58
50,49,9,12,0,7,0,66,61
62,39,9,11,0,6,0,77,50
54,41,12,12,0,8,0,74,53
43,52,13,13,0,6,0,62,65
47,55,7,12,0,6,0,60,67
53,44,7,15,0,8,0,68,59
53,45,12,11,0,6,0,71,56
56,45,11,6,0,9,0,76,51
56,42,12,11,0,6,0,74,53
49,49,7,14,0,8,0,64,63
57,41,8,14,0,7,0,72,55
51,40,11,16,0,9,0,71,56
55,54,4,7,0,7,0,66,61
50,45,13,13,0,6,0,69,58
58,45,6,14,0,4,0,68,59
59,41,9,10,0,8,0,76,51
57,48,7,5,0,10,0,74,53
53,45,10,11,0,8,0,71,56
48,49,10,11,0,9,0,67,60
55,43,14,9,0,6,0,75,52
49,51,7,14,0,6,0,62,65
69,35,10,6,0,7,0,86,41
54,44,11,10,0,8,0,73,54
42,58,8,12,0,7,0,57,70
57,40,12,11,0,7,0,76,51
65,31,11,11,0,9,0,85,42
52,43,12,14,0,6,0,70,57
55,47,10,9,0,6,0,71,56
58,40,10,12,0,7,0,75,52
50,46,11,14,0,6,0,67,60
44,58,8,12,0,5,0,57,70
49,45,11,17,0,5,0,65,62
50,50,10,12,0,5,0,65,62
60,37,14,9,0,7,0,81,46
51,52,11,9,0,4,0,66,61
51,49,12,8,0,7,0,70,57
60,36,12,14,0,5,0,77,50
50,51,9,11,0,6,0,65,62
48,57,6,8,0,8,0,62,65
48,48,11,12,0,8,0,67,60
49,55,7,10,0,6,0,62,65
54,46,9,11,0,7,0,70,57
50,51,8,13,0,5,0,63,64
51,43,13,12,0,8,0,72,55
54,43,11,12,0,7,0,72,55
54,43,13,10,0,7,0,74,53
54,48,9,8,0,8,0,71,56
55,44,9,13,0,6,0,70,57
49,55,9,7,0,7,0,65,62
51,40,14,14,0,8,0,73,54
51,46,10,11,0,9,0,70,57
44,50,15,11,0,7,0,66,61
47,47,8,16,0,9,0,64,63
49,51,13,7,0,7,0,69,58
45,51,9,13,0,9,0,63,64
47,44,12,14,0,10,0,69,58
63,37,8,12,0,7,0,78,49
57,44,8,11,0,7,0,72,55
47,56,12,6,0,6,0,65,62
55,47,12,10,0,3,0,70,57
60,39,11,11,0,6,0,77,50
54,51,6,13,0,3,0,63,64
53,49,8,10,0,7,0,68,59
50,51,7,10,0,9,0,66,61
57,45,5,13,0,7,0,69,58
56,51,6,8,0,6,0,68,59
55,52,7,7,0,6,0,68,59
57,41,9,11,0,9,0,75,52
54,42,11,14,0,6,0,71,56
55,42,8,12,0,10,0,73,54
61,44,10,9,0,3,0,74,53
50,55,10,9,0,3,0,63,64
40,62,7,10,0,8,0,55,72
57,45,5,12,0,8,0,70,57
44,58,8,9,0,8,0,60,67
57,46,9,8,0,7,0,73,54
59,41,8,11,0,8,0,75,52
52,47,9,9,0,10,0,71,56
51,39,15,12,0,10,0,76,51
47,51,11,12,0,6,0,64,63
54,49,7,13,0,4,0,65,62
46,54,8,11,0,8,0,62,65
53,46,10,11,0,7,0,70,57
49,49,9,10,0,10,0,68,59
58,49,8,8,0,4,0,70,57
39,60,9,12,0,7,0,55,72
61,40,9,9,0,8,0,78,49
46,52,13,11,0,5,0,64,63
51,51,4,14,0,7,0,62,65
52,45,9,14,0,7,0,68,59
54,44,10,15,0,4,0,68,59
60,42,7,10,0,8,0,75,52
56,41,14,12,0,4,0,74,53
58,38,10,11,0,10,0,78,49
56,42,13,8,0,8,0,77,50
52,47,10,12,0,6,0,68,59
54,44,9,12,0,8,0,71,56
55,40,10,14,0,8,0,73,54
52,49,6,11,0,9,0,67,60
51,47,13,9,0,7,0,71,56
59,43,11,7,0,7,0,77,50
55,44,9,11,0,8,0,72,55
53,46,9,12,0,7,0,69,58
55,51,9,9,0,3,0,67,60
56,41,10,12,0,8,0,74,53
57,39,9,12,0,10,0,76,51
50,43,10,14,0,10,0,70,57
44,53,10,11,0,9,0,63,64
54,43,10,11,0,9,0,73,54
51,50,6,11,0,9,0,66,61
51,47,10,13,0,6,0,67,60
63,40,9,10,0,5,0,77,50
58,39,10,12,0,8,0,76,51
61,42,9,9,0,6,0,76,51
47,57,10,9,0,4,0,61,66
47,45,11,16,0,8,0,66,61
63,35,11,9,0,9,0,83,44
54,54,7,8,0,4,0,65,62
49,49,10,11,0,8,0,67,60
52,48,8,12,0,7,0,67,60
52,46,7,14,0,8,0,67,60
52,49,12,10,0,4,0,68,59
50,48,9,13,0,7,0,66,61
51,51,9,12,0,4,0,64,63
49,57,7,9,0,5,0,61,66
55,44,8,14,0,6,0,69,58
55,47,7,13,0,5,0,67,60
49,44,10,16,0,8,0,67,60
45,42,13,17,0,10,0,68,59
56,44,8,14,0,5,0,69,58
56,42,9,12,0,8,0,73,54
57,36,11,13,0,10,0,78,49
59,39,7,11,0,11,0,77,50
51,52,9,11,0,4,0,64,63
44,58,6,11,0,8,0,58,69
60,42,9,9,0,7,0,76,51
53,48,10,11,0,5,0,68,59
48,51,10,10,0,8,0,66,61
51,49,10,8,0,9,0,70,57
48,46,12,12,0,9,0,69,58
63,46,6,7,0,5,0,74,53
65,28,13,13,0,8,0,86,41
52,49,7,12,0,7,0,66,61
44,51,11,12,0,9,0,64,63
59,37,11,12,0,8,0,78,49
56,40,10,12,0,9,0,75,52
61,42,7,11,0,6,0,74,53
65,40,6,9,0,7,0,78,49
50,46,12,11,0,8,0,70,57
49,49,10,15,0,4,0,63,64
51,46,8,15,0,7,0,66,61
54,37,17,11,0,8,0,79,48
45,54,10,10,0,8,0,63,64
62,40,11,7,0,7,0,80,47
48,55,7,11,0,6,0,61,66
56,47,12,8,0,4,0,72,55
54,42,9,13,0,9,0,72,55
49,52,10,7,0,9,0,68,59
55,44,9,13,0,6,0,70,57
42,59,5,14,0,7,0,54,73
56,40,9,14,0,8,0,73,54
57,46,6,10,0,8,0,71,56
52,45,12,12,0,6,0,70,57
55,52,3,9,0,8,0,66,61
58,46,9,8,0,6,0,73,54
47,55,8,9,0,8,0,63,64
50,49,12,10,0,6,0,68,59
65,37,9,9,0,7,0,81,46
60,38,14,11,0,4,0,78,49
60,37,9,13,0,8,0,77,50
42,57,11,12,0,5,0,58,69
58,43,13,9,0,4,0,75,52
45,50,11,12,0,9,0,65,62
48,50,9,13,0,7,0,64,63
50,45,9,16,0,7,0,66,61
61,40,11,9,0,6,0,78,49
57,43,12,10,0,5,0,74,53
55,50,5,10,0,7,0,67,60
55,46,10,9,0,7,0,72,55
55,39,11,13,0,9,0,75,52
55,46,6,11,0,9,0,70,57
56,41,10,12,0,8,0,74,53
56,50,6,8,0,7,0,69,58
51,46,12,10,0,8,0,71,56
55,42,14,11,0,5,0,74,53
56,37,14,13,0,7,0,77,50
49,45,13,15,0,5,0,67,60
51,40,17,10,0,9,0,77,50
54,43,11,12,0,7,0,72,55
46,51,11,12,0,7,0,64,63
53,48,8,10,0,8,0,69,58
51,47,11,12,0,6,0,68,59
54,34,17,13,0,9,0,80,47
57,47,6,12,0,5,0,68,59
64,32,14,9,0,8,0,86,41
56,41,11,10,0,9,0,76,51
53,44,10,11,0,9,0,72,55
44,56,9,12,0,6,0,59,68
51,44,8,15,0,9,0,68,59
47,52,13,10,0,5,0,65,62
48,46,15,8,0,10,0,73,54
59,41,7,11,0,9,0,75,52
57,41,11,12,0,6,0,74,53
51,40,14,16,0,6,0,71,56
46,53,9,10,0,9,0,64,63
52,47,9,12,0,7,0,68,59
63,36,11,11,0,6,0,80,47
58,43,7,12,0,7,0,72,55
55,41,10,13,0,8,0,73,54
60,45,10,10,0,2,0,72,55
47,56,9,9,0,6,0,62,65
49,49,7,13,0,9,0,65,62
60,48,8,6,0,5,0,73,54
50,45,9,15,0,8,0,67,60
54,50,7,11,0,5,0,66,61
49,47,11,13,0,7,0,67,60
56,47,10,9,0,5,0,71,56
64,35,13,9,0,6,0,83,44
56,47,9,9,0,6,0,71,56
56,40,11,11,0,9,0,76,51
63,41,8,8,0,7,0,78,49
59,32,12,15,0,9,0,80,47
59,48,8,7,0,5,0,72,55
45,52,10,14,0,6,0,61,66
54,44,9,11,0,9,0,72,55
62,38,8,10,0,9,0,79,48
54,45,11,11,0,6,0,71,56
52,49,11,8,0,7,0,70,57
52,49,9,11,0,6,0,67,60
62,44,5,8,0,8,0,75,52
64,39,11,8,0,5,0,80,47
55,45,11,9,0,7,0,73,54
64,34,10,10,0,9,0,83,44
61,36,9,14,0,7,0,77,50
58,38,13,14,0,4,0,75,52
53,46,14,8,0,6,0,73,54
44,56,11,11,0,5,0,60,67
45,51,10,14,0,7,0,62,65
51,46,8,13,0,9,0,68,59
56,44,8,13,0,6,0,70,57
59,42,10,10,0,6,0,75,52
44,57,12,10,0,4,0,60,67
54,46,11,10,0,6,0,71,56
57,42,8,12,0,8,0,73,54
63,41,8,10,0,5,0,76,51
47,48,10,13,0,9,0,66,61
50,45,13,12,0,7,0,70,57
52,46,10,11,0,8,0,70,57
55,46,6,12,0,8,0,69,58
56,47,11,10,0,3,0,70,57
45,62,7,8,0,5,0,57,70
49,49,8,13,0,8,0,65,62
55,51,8,8,0,5,0,68,59
49,49,11,10,0,8,0,68,59
53,41,9,13,0,11,0,73,54
57,49,7,7,0,7,0,71,56
53,44,10,13,0,7,0,70,57
52,48,9,10,0,8,0,69,58
63,41,9,8,0,6,0,78,49
55,45,10,8,0,9,0,74,53
58,41,14,8,0,6,0,78,49
49,51,7,12,0,8,0,64,63
54,45,11,13,0,4,0,69,58
52,44,10,11,0,10,0,72,55
52,41,12,13,0,9,0,73,54
47,53,12,9,0,6,0,65,62
51,47,10,12,0,7,0,68,59
56,43,7,13,0,8,0,71,56
45,55,9,11,0,7,0,61,66
54,49,2,14,0,8,0,64,63
58,42,9,13,0,5,0,72,55
50,48,9,12,0,8,0,67,60
55,37,14,13,0,8,0,77,50
53,49,11,7,0,7,0,71,56
60,37,10,10,0,10,0,80,47
60,43,11,8,0,5,0,76,51
54,41,9,15,0,8,0,71,56
61,44,7,8,0,7,0,75,52
58,40,10,11,0,8,0,76,51
50,48,8,12,0,9,0,67,60
59,38,9,14,0,7,0,75,52
59,42,12,7,0,7,0,78,49
55,48,11,8,0,5,0,71,56
52,46,12,14,0,3,0,67,60
53,51,10,7,0,6,0,69,58
51,48,12,9,0,7,0,70,57
59,42,9,7,0,10,0,78,49
42,51,13,13,0,8,0,63,64
47,50,11,10,0,9,0,67,60
57,38,13,10,0,9,0,79,48
53,42,12,13,0,7,0,72,55
53,48,8,13,0,5,0,66,61
47,46,14,12,0,8,0,69,58
49,53,11,10,0,4,0,64,63
49,44,14,14,0,6,0,69,58
54,41,10,13,0,9,0,73,54
49,50,9,12,0,7,0,65,62
52,43,14,11,0,7,0,73,54
56,44,13,8,0,6,0,75,52
65,44,6,5,0,7,0,78,49
55,47,5,13,0,7,0,67,60
54,41,11,14,0,7,0,72,55
58,45,6,12,0,6,0,70,57
51,43,9,16,0,8,0,68,59
57,42,11,12,0,5,0,73,54
60,43,8,10,0,6,0,74,53
50,51,9,11,0,6,0,65,62
52,47,8,11,0,9,0,69,58
59,42,8,13,0,5,0,72,55
52,46,10,13,0,6,0,68,59
49,48,14,7,0,9,0,72,55
56,40,8,14,0,9,0,73,54
47,55,9,10,0,6,0,62,65
51,47,10,13,0,6,0,67,60
60,39,9,10,0,9,0,78,49
49,49,9,12,0,8,0,66,61
55,46,10,9,0,7,0,72,55
60,43,10,9,0,5,0,75,52
44,57,9,12,0,5,0,58,69
48,48,13,12,0,6,0,67,60
59,41,8,12,0,7,0,74,53
48,51,10,10,0,8,0,66,61
59,43,5,13,0,7,0,71,56
58,44,7,11,0,7,0,72,55
60,43,10,6,0,8,0,78,49
55,45,12,9,0,6,0,73,54
55,36,11,18,0,7,0,73,54
53,45,11,10,0,8,0,72,55
58,38,12,13,0,6,0,76,51
53,48,9,12,0,5,0,67,60
50,49,9,12,0,7,0,66,61
60,51,7,6,0,3,0,70,57
45,58,10,8,0,6,0,61,66
50,55,10,7,0,5,0,65,62
53,49,8,10,0,7,0,68,59
65,37,11,8,0,6,0,82,45
40,58,8,12,0,9,0,57,70
54,42,10,18,0,3,0,67,60
56,43,8,12,0,8,0,72,55
61,37,14,8,0,7,0,82,45
56,41,14,12,0,4,0,74,53
56,43,9,11,0,8,0,73,54
47,50,12,13,0,5,0,64,63
52,47,7,13,0,8,0,67,60
55,44,15,7,0,6,0,76,51
49,45,13,14,0,6,0,68,59
57,45,8,9,0,8,0,73,54
50,55,6,12,0,4,0,60,67
47,52,8,12,0,8,0,63,64
46,54,8,12,0,7,0,61,66
56,40,11,14,0,6,0,73,54
53,48,10,9,0,7,0,70,57
57,45,5,12,0,8,0,70,57
52,53,8,8,0,6,0,66,61
54,45,10,10,0,8,0,72,55
52,45,9,13,0,8,0,69,58
54,49,6,10,0,8,0,68,59
51,44,9,13,0,10,0,70,57
61,42,10,7,0,7,0,78,49
34,65,10,11,0,7,0,51,76
50,55,7,11,0,4,0,61,66
62,43,6,10,0,6,0,74,53
55,40,13,10,0,9,0,77,50
49,46,12,11,0,9,0,70,57
52,49,11,8,0,7,0,70,57
53,48,6,12,0,8,0,67,60
51,51,8,13,0,4,0,63,64
48,46,12,14,0,7,0,67,60
49,49,12,8,0,9,0,70,57
53,45,11,9,0,9,0,73,54
49,47,9,12,0,10,0,68,59
55,46,12,7,0,7,0,74,53
53,47,7,13,0,7,0,67,60
60,39,11,10,0,7,0,78,49
53,43,14,12,0,5,0,72,55
59,44,6,11,0,7,0,72,55
56,41,12,12,0,6,0,74,53
58,44,7,11,0,7,0,72,55
57,40,9,12,0,9,0,75,52
57,39,10,14,0,7,0,74,53
52,47,11,10,0,7,0,70,57
48,46,10,14,0,9,0,67,60
53,52,6,10,0,6,0,65,62
58,38,12,12,0,7,0,77,50
56,41,10,12,0,8,0,74,53
55,41,10,12,0,9,0,74,53
65,38,10,8,0,6,0,81,46
54,47,9,10,0,7,0,70,57
49,52,11,9,0,6,0,66,61
53,47,9,10,0,8,0,70,57
51,47,10,12,0,7,0,68,59
47,46,14,14,0,6,0,67,60
55,53,9,3,0,7,0,71,56
53,48,11,9,0,6,0,70,57
54,47,8,11,0,7,0,69,58
55,47,5,13,0,7,0,67,60
57,40,14,10,0,6,0,77,50
45,51,12,11,0,8,0,65,62
57,40,14,10,0,6,0,77,50
72,25,12,9,0,9,0,93,34
64,36,13,7,0,7,0,84,43
44,54,11,11,0,7,0,62,65
54,45,11,11,0,6,0,71,56
57,39,12,13,0,6,0,75,52
59,44,9,7,0,8,0,76,51
60,39,10,12,0,6,0,76,51
48,45,11,14,0,9,0,68,59
54,52,9,7,0,5,0,68,59
67,41,7,8,0,4,0,78,49
52,49,5,13,0,8,0,65,62
59,42,15,7,0,4,0,78,49
60,34,10,15,0,8,0,78,49
58,44,11,8,0,6,0,75,52
51,47,11,10,0,8,0,70,57
67,29,11,12,0,8,0,86,41
52,47,10,11,0,7,0,69,58
55,51,6,7,0,8,0,69,58
43,55,13,10,0,6,0,62,65
61,42,7,11,0,6,0,74,53
52,48,11,7,0,9,0,72,55
47,51,10,12,0,7,0,64,63
49,53,9,10,0,6,0,64,63
42,56,11,9,0,9,0,62,65
49,47,10,11,0,10,0,69,58
53,49,9,8,0,8,0,70,57
55,48,11,8,0,5,0,71,56
51,48,11,11,0,6,0,68,59
57,38,8,16,0,8,0,73,54
49,49,10,11,0,8,0,67,60
49,48,11,9,0,10,0,70,57
48,51,11,10,0,7,0,66,61
54,50,7,11,0,5,0,66,61
51,46,13,11,0,6,0,70,57
60,41,9,9,0,8,0,77,50
55,46,11,9,0,6,0,72,55
58,50,5,8,0,6,0,69,58
60,44,6,9,0,8,0,74,53
61,44,9,7,0,6,0,76,51
58,48,8,7,0,6,0,72,55
47,54,11,9,0,6,0,64,63
56,50,4,12,0,5,0,65,62
53,49,10,6,0,9,0,72,55
47,50,8,13,0,9,0,64,63
54,49,11,8,0,5,0,70,57
46,52,10,13,0,6,0,62,65
40,58,9,10,0,10,0,59,68
54,47,7,11,0,8,0,69,58
53,44,13,12,0,5,0,71,56
57,50,3,11,0,6,0,66,61
54,46,9,12,0,6,0,69,58
50,41,10,16,0,10,0,70,57
55,44,11,8,0,9,0,75,52
57,39,12,11,0,8,0,77,50
49,50,9,11,0,8,0,66,61
50,49,9,13,0,6,0,65,62
51,50,10,8,0,8,0,69,58
51,44,9,16,0,7,0,67,60
58,42,6,12,0,9,0,73,54
53,44,14,10,0,6,0,73,54
58,44,10,8,0,7,0,75,52
50,50,11,9,0,7,0,68,59
55,45,10,10,0,7,0,72,55
46,49,8,15,0,9,0,63,64
57,48,8,8,0,6,0,71,56
46,54,13,10,0,4,0,63,64
58,40,9,14,0,6,0,73,54
56,39,10,13,0,9,0,75,52
49,50,11,10,0,7,0,67,60
64,36,10,12,0,5,0,79,48
60,43,6,13,0,5,0,71,56
52,37,15,13,0,10,0,77,50
51,43,13,12,0,8,0,72,55
51,45,14,8,0,9,0,74,53
46,53,7,12,0,9,0,62,65
47,51,9,12,0,8,0,64,63
50,48,11,10,0,8,0,69,58
49,51,7,12,0,8,0,64,63
50,53,7,12,0,5,0,62,65
48,60,7,6,0,6,0,61,66
47,48,9,13,0,10,0,66,61
56,47,8,10,0,6,0,70,57
47,50,16,8,0,6,0,69,58
49,53,9,9,0,7,0,65,62
47,55,12,9,0,4,0,63,64
62,34,13,9,0,9,0,84,43
45,55,6,10,0,11,0,62,65
57,40,9,12,0,9,0,75,52
60,42,10,9,0,6,0,76,51
52,43,9,15,0,8,0,69,58
48,46,14,10,0,9,0,71,56
52,45,10,11,0,9,0,71,56
58,36,14,10,0,9,0,81,46
59,41,7,12,0,8,0,74,53
58,44,11,9,0,5,0,74,53
60,43,7,11,0,6,0,73,54
58,39,13,11,0,6,0,77,50
56,43,10,12,0,6,0,72,55
58,46,6,12,0,5,0,69,58
55,45,11,9,0,7,0,73,54
52,48,10,12,0,5,0,67,60
51,45,14,12,0,5,0,70,57
56,38,12,13,0,8,0,76,51
49,54,6,10,0,8,0,63,64
55,43,9,11,0,9,0,73,54
47,55,11,8,0,6,0,64,63
59,41,7,11,0,9,0,75,52
52,48,7,10,0,10,0,69,58
60,40,9,11,0,7,0,76,51
