constituency,party,total_votes,year,winner,vote_share,rank,vote_swing
Bihpuria,IND,109694.0,2016,1,0.16666666666666666,1,0.0
Bihpuria,NOTA,109694.0,2016,1,0.16666666666666666,1,
Bihpuria,RSSC,109694.0,2016,1,0.16666666666666666,1,
Bijni,AIUDF,119362.0,2016,1,0.1111111111111111,1,
Bijni,BGANP,119362.0,2016,1,0.1111111111111111,1,
Bijni,BOPF,119362.0,2016,1,0.1111111111111111,1,
Bijni,CPM,119362.0,2016,1,0.1111111111111111,1,
Bijni,INC,119362.0,2016,1,0.1111111111111111,1,
Bijni,IND,119362.0,2016,1,0.1111111111111111,1,
Bijni,IND,119362.0,2016,1,0.1111111111111111,1,0.0
Bijni,JDP,119362.0,2016,1,0.1111111111111111,1,
Bijni,NOTA,119362.0,2016,1,0.1111111111111111,1,
Biswanath,BJP,122727.0,2016,1,0.25,1,
Biswanath,INC,122727.0,2016,1,0.25,1,
Biswanath,JD(U),122727.0,2016,1,0.25,1,
Biswanath,NOTA,122727.0,2016,1,0.25,1,
Bokajan,BJP,107156.0,2016,1,0.14285714285714285,1,
Bokajan,INC,107156.0,2016,1,0.14285714285714285,1,
Bokajan,IND,107156.0,2016,1,0.14285714285714285,1,
Bokajan,IND,107156.0,2016,1,0.14285714285714285,1,0.0
Bokajan,JNCP,107156.0,2016,1,0.14285714285714285,1,
Bokajan,NOTA,107156.0,2016,1,0.14285714285714285,1,
Bokajan,NPEP,107156.0,2016,1,0.14285714285714285,1,
Bokakhat,AGP,105454.0,2016,1,0.14285714285714285,1,
Bokakhat,INC,105454.0,2016,1,0.14285714285714285,1,
Bokakhat,IND,105454.0,2016,1,0.14285714285714285,1,
Bokakhat,IND,105454.0,2016,1,0.14285714285714285,1,0.0
Bokakhat,IND,105454.0,2016,1,0.14285714285714285,1,0.0
Bokakhat,IND,105454.0,2016,1,0.14285714285714285,1,0.0
Bokakhat,NOTA,105454.0,2016,1,0.14285714285714285,1,
Boko SC,AGP,176485.0,2016,1,0.14285714285714285,1,
Boko SC,AIUDF,176485.0,2016,1,0.14285714285714285,1,
Boko SC,INC,176485.0,2016,1,0.14285714285714285,1,
Boko SC,IND,176485.0,2016,1,0.14285714285714285,1,
Boko SC,IND,176485.0,2016,1,0.14285714285714285,1,0.0
Boko SC,IND,176485.0,2016,1,0.14285714285714285,1,0.0
Boko SC,NOTA,176485.0,2016,1,0.14285714285714285,1,
Bongaigaon,AGP,137947.0,2016,1,0.125,1,
Bongaigaon,INC,137947.0,2016,1,0.125,1,
Bongaigaon,IND,137947.0,2016,1,0.125,1,
Bongaigaon,IND,137947.0,2016,1,0.125,1,0.0
Bongaigaon,IND,137947.0,2016,1,0.125,1,0.0
Bongaigaon,IND,137947.0,2016,1,0.125,1,0.0
Bongaigaon,IND,137947.0,2016,1,0.125,1,0.0
Bongaigaon,NOTA,137947.0,2016,1,0.125,1,
CHABUA,AGP,53554.0,2021,1,0.41401436379519607,1,
CHABUA,BLSP,2761.0,2021,0,0.021344692430790162,7,
CHABUA,INC,34824.0,2021,0,0.26921679435343593,2,
CHABUA,IND,16700.0,2021,0,0.12910407953429762,3,
CHABUA,IND,11793.0,2021,0,0.09116912634418993,4,-0.03793495319010769
CHABUA,IND,3926.0,2021,0,0.03035105486536841,5,-0.06081807147882152
CHABUA,LJP,2463.0,2021,0,0.019040919035507486,8,
CHABUA,NOTA,3332.0,2021,0,0.025758969641214352,6,
CHAPAGURI,BOPF,35065.0,2021,0,0.2756184023329115,2,
CHAPAGURI,IND,20989.0,2021,0,0.1649780307019957,3,
CHAPAGURI,IND,5119.0,2021,0,0.040236435235767115,4,-0.1247415954662286
CHAPAGURI,IND,921.0,2021,0,0.007239257052576971,7,-0.032997178183190146
CHAPAGURI,NOTA,1884.0,2021,0,0.014808643091264945,5,
CHAPAGURI,UPPL,61804.0,2021,1,0.4857926632762944,1,
CHAPAGURI,VPI,1441.0,2021,0,0.011326568309189376,6,
CHAYGAON,AGP,65820.0,2021,0,0.39496186595779154,2,
CHAYGAON,ASMJTYP,2481.0,2021,0,0.014887578083276827,3,
CHAYGAON,BGANP,690.0,2021,0,0.004140438886521971,6,
CHAYGAON,BLSP,360.0,2021,0,0.002160228984272333,9,
CHAYGAON,INC,93864.0,2021,1,0.5632437038326062,1,
CHAYGAON,IND,834.0,2021,0,0.005004530480230905,5,
CHAYGAON,IND,578.0,2021,0,0.003468367646970579,7,-0.0015361628332603255
CHAYGAON,IND,535.0,2021,0,0.0032103402960713835,8,-0.00025802735089919563
CHAYGAON,NOTA,1487.0,2021,0,0.008922945832258219,4,
CHENGA,AGP,23373.0,2021,0,0.18259157702313156,2,
CHENGA,AITC,1617.0,2021,0,0.01263212168084558,4,
CHENGA,AIUDF,75312.0,2021,1,0.5883428250017577,1,
CHENGA,ASMJTYP,733.0,2021,0,0.005726249345738905,7,
CHENGA,BAHUMP,1290.0,2021,0,0.010077573882678291,5,
CHENGA,INC,22573.0,2021,0,0.17634191880131556,3,
CHENGA,IND,788.0,2021,0,0.006155913348488754,6,
CHENGA,IND,429.0,2021,0,0.003351379221448827,10,-0.002804534127039927
CHENGA,IND,375.0,2021,0,0.0029295272914762476,11,-0.0004218519299725794
CHENGA,NOTA,696.0,2021,0,0.005437202652979915,8,
CHENGA,RPPRINAT,352.0,2021,0,0.0027498496175990374,12,
CHENGA,VPI,469.0,2021,0,0.0036638621325396268,9,
Chabua ,BJP,116043.0,2016,1,0.16666666666666666,1,
Chabua ,CPI(ML)(L),116043.0,2016,1,0.16666666666666666,1,
Chabua ,INC,116043.0,2016,1,0.16666666666666666,1,
Chabua ,IND,116043.0,2016,1,0.16666666666666666,1,
Chabua ,IND,116043.0,2016,1,0.16666666666666666,1,0.0
Chabua ,NOTA,116043.0,2016,1,0.16666666666666666,1,
Chapaguri,BOPF,114419.0,2016,1,0.25,1,
Chapaguri,IND,114419.0,2016,1,0.25,1,
Chapaguri,IND,114419.0,2016,1,0.25,1,0.0
Chapaguri,NOTA,114419.0,2016,1,0.25,1,
Chaygaon,AGP,145411.0,2016,1,0.2,1,
Chaygaon,AIUDF,145411.0,2016,1,0.2,1,
Chaygaon,INC,145411.0,2016,1,0.2,1,
Chaygaon,IND,145411.0,2016,1,0.2,1,
Chaygaon,NOTA,145411.0,2016,1,0.2,1,
Chenga,AITC,109805.0,2016,1,0.16666666666666666,1,
Chenga,AIUDF,109805.0,2016,1,0.16666666666666666,1,
Chenga,BJP,109805.0,2016,1,0.16666666666666666,1,
Chenga,INC,109805.0,2016,1,0.16666666666666666,1,
Chenga,IND,109805.0,2016,1,0.16666666666666666,1,
Chenga,NOTA,109805.0,2016,1,0.16666666666666666,1,
DALGAON,AGP,28344.0,2021,0,0.13221875991267515,3,
DALGAON,AIUDF,118342.0,2021,1,0.5520403784076279,1,
DALGAON,INC,62959.0,2021,0,0.2936904073293154,2,
DALGAON,IND,1227.0,2021,0,0.00572369525870916,6,
DALGAON,NOTA,1689.0,2021,0,0.007878827458809919,5,
DALGAON,VPI,1811.0,2021,0,0.0084479316328625,4,
DERGAON,AGP,64043.0,2021,1,0.48115730792925726,1,
DERGAON,ASMJTYP,7585.0,2021,0,0.05698637135429971,3,
DERGAON,INC,51546.0,2021,0,0.3872669080855284,2,
DERGAON,IND,7487.0,2021,0,0.05625009391293895,4,
DERGAON,NOTA,2441.0,2021,0,0.018339318717975686,5,
DHAKUAKHANA,ASMJTYP,2988.0,2021,0,0.017582262392317468,3,
DHAKUAKHANA,BJP,86382.0,2021,1,0.5082968507272984,1,
DHAKUAKHANA,INC,76786.0,2021,0,0.45183119145130163,2,
DHAKUAKHANA,NOTA,1254.0,2021,0,0.007378901285129219,5,
DHAKUAKHANA,SUCI,905.0,2021,0,0.005325283622840465,6,
DHAKUAKHANA,VPI,1629.0,2021,0,0.009585510521112837,4,
DHARMAPUR,ASMJTYP,6527.0,2021,0,0.05416822274783186,3,
DHARMAPUR,BJP,68362.0,2021,1,0.5673430432798041,1,
DHARMAPUR,INC,43328.0,2021,0,0.3595833852027055,2,
DHARMAPUR,IND,619.0,2021,0,0.005137142620025727,5,
DHARMAPUR,NOTA,1088.0,2021,0,0.009029420307896593,4,
DHARMAPUR,SUCI,571.0,2021,0,0.004738785841736172,6,
DHEKIAJULI,ASMJTYP,1560.0,2021,0,0.009465445057945512,6,
DHEKIAJULI,BGANP,1245.0,2021,0,0.007554153267398823,8,
DHEKIAJULI,BJP,93768.0,2021,1,0.5689460590983557,1,
DHEKIAJULI,INC,58698.0,2021,0,0.3561555730841575,2,
DHEKIAJULI,IND,3494.0,2021,0,0.021200169892603603,3,
DHEKIAJULI,IND,1414.0,2021,0,0.008579576482009587,7,-0.012620593410594017
DHEKIAJULI,NOTA,2559.0,2021,0,0.015526970450822158,4,
DHEKIAJULI,VPI,2072.0,2021,0,0.012572052666707117,5,
DHEMAJI,ASMJTYP,56889.0,2021,0,0.294133766260625,2,
DHEMAJI,BJP,87681.0,2021,1,0.45333795214361056,1,
DHEMAJI,INC,44832.0,2021,0,0.23179533844849337,3,
DHEMAJI,IND,1209.0,2021,0,0.006250904804252063,5,
DHEMAJI,NOTA,1643.0,2021,0,0.008494819349368188,4,
DHEMAJI,SUCI,1158.0,2021,0,0.005987218993650859,6,
DHING,AIUDF,145888.0,2021,1,0.7039431780895948,1,
DHING,AJM,881.0,2021,0,0.004251027774024821,8,
DHING,ASMJTYP,1139.0,2021,0,0.005495937156202351,7,
DHING,BJP,9048.0,2021,0,0.04365868251915617,3,
DHING,IND,42921.0,2021,0,0.20710370384667348,2,
DHING,IND,1327.0,2021,0,0.006403080426936365,6,-0.20070062341973713
DHING,JD(U),767.0,2021,0,0.003700951535388238,9,
DHING,NOTA,1820.0,2021,0,0.008781918897531412,5,
DHING,RCPI(R),3453.0,2021,0,0.016661519754492288,4,
DHOLAI,ASMJTYP,381.0,2021,0,0.0025391366935242016,7,
DHOLAI,BJP,82568.0,2021,1,0.5502662428107776,1,
DHOLAI,INC,62176.0,2021,0,0.41436578230068444,2,
DHOLAI,IND,750.0,2021,0,0.004998300577803547,5,
DHOLAI,IND,425.0,2021,0,0.00283237032742201,6,-0.002165930250381537
DHOLAI,IND,356.0,2021,0,0.0023725266742640836,8,-0.0004598436531579263
DHOLAI,NOTA,1561.0,2021,0,0.010403129602601782,4,
DHOLAI,SUCI,1834.0,2021,0,0.012222511012922273,3,
DHUBRI,AIUDF,123913.0,2021,1,0.7023630705746983,1,
DHUBRI,ASMJTYP,1704.0,2021,0,0.009658604603708133,4,
DHUBRI,BJP,46100.0,2021,0,0.2613037982575968,2,
DHUBRI,IND,2126.0,2021,0,0.012050582973875288,3,
DHUBRI,IND,507.0,2021,0,0.002873774961314568,6,-0.009176808012560721
DHUBRI,JD(U),267.0,2021,0,0.001513408115721873,8,
DHUBRI,NOTA,1483.0,2021,0,0.008405933466724861,5,
DHUBRI,SUCI,323.0,2021,0,0.0018308270463601685,7,
DIBRUGARH,ASM,601.0,2021,0,0.0052820305496475714,6,
DIBRUGARH,ASMJTYP,11062.0,2021,0,0.09722100156439507,3,
DIBRUGARH,BJP,68762.0,2021,1,0.6043310892759839,1,
DIBRUGARH,INC,30757.0,2021,0,0.27031516408570777,2,
DIBRUGARH,IND,755.0,2021,0,0.00663549594839254,5,
DIBRUGARH,NOTA,1845.0,2021,0,0.01621521857587316,4,
DIGBOI,ASMJTYP,13001.0,2021,0,0.12128703634599597,3,
DIGBOI,BJP,59217.0,2021,1,0.5524386148220016,1,
DIGBOI,INC,32241.0,2021,0,0.3007780431375476,2,
DIGBOI,NOTA,2733.0,2021,0,0.02549630569445481,4,
DIPHU,ASDC,7379.0,2021,0,0.048452335614009745,4,
DIPHU,BJP,77032.0,2021,1,0.5058111284751862,1,
DIPHU,CPI(ML)(L),1467.0,2021,0,0.009632684150393318,6,
DIPHU,INC,36504.0,2021,0,0.23969427554598344,2,
DIPHU,IND,23356.0,2021,0,0.1533612617699975,3,
DIPHU,IND,1091.0,2021,0,0.00716377532929728,8,-0.14619748644070024
DIPHU,IND,927.0,2021,0,0.006086910843500072,9,-0.0010768644857972083
DIPHU,IND,846.0,2021,0,0.0055550448474660855,10,-0.0005318659960339865
DIPHU,NOTA,2320.0,2021,0,0.015233692725911723,5,
DIPHU,NPEP,1372.0,2021,0,0.009008890698254692,7,
DISPUR,ASMJTYP,15636.0,2021,0,0.05104499245881731,3,
DISPUR,BGANP,540.0,2021,0,0.001762873876167904,14,
DISPUR,BJP,196043.0,2021,1,0.6399983024177489,1,
DISPUR,INC,74386.0,2021,0,0.24283914102338094,2,
DISPUR,IND,5148.0,2021,0,0.01680606428613402,5,
DISPUR,IND,2155.0,2021,0,0.007035172598410802,6,-0.009770891687723215
DISPUR,IND,1239.0,2021,0,0.0040448161714296904,7,-0.0029903564269811115
DISPUR,IND,1232.0,2021,0,0.004021964102664552,8,-2.2852068765138837e-05
DISPUR,IND,788.0,2021,0,0.002572490026704275,11,-0.0014494740759602768
DISPUR,IND,603.0,2021,0,0.0019685424950541593,13,-0.0006039475316501155
DISPUR,JD(U),847.0,2021,0,0.002765100320581879,10,
DISPUR,LJP,735.0,2021,0,0.002399467220339647,12,
DISPUR,NCP,1184.0,2021,0,0.0038652642025607375,9,
DISPUR,NOTA,5782.0,2021,0,0.018875808800005223,4,
DOOM DOOMA,ASMJTYP,4348.0,2021,0,0.03692286789120152,4,
DOOM DOOMA,BJP,49119.0,2021,1,0.4171146154434056,1,
DOOM DOOMA,INC,40981.0,2021,0,0.34800737098650636,2,
DOOM DOOMA,IND,15312.0,2021,0,0.13002827809339412,3,
DOOM DOOMA,IND,2181.0,2021,0,0.018520877385168014,6,-0.11150740070822611
DOOM DOOMA,IND,929.0,2021,0,0.007888993622568126,8,-0.010631883762599888
DOOM DOOMA,NOTA,3186.0,2021,0,0.02705525692303773,5,
DOOM DOOMA,PLTIJSTP,1703.0,2021,0,0.014461739654718536,7,
DUDHNAI,BJP,77275.0,2021,0,0.42751237863406266,2,
DUDHNAI,INC,78551.0,2021,1,0.4345716577688031,1,
DUDHNAI,IND,16487.0,2021,0,0.0912118613592985,3,
DUDHNAI,IND,1475.0,2021,0,0.008160216868136427,5,-0.08305164449116208
DUDHNAI,IND,678.0,2021,0,0.003750933584133219,9,-0.004409283284003208
DUDHNAI,JD(U),1270.0,2021,0,0.007026085032225941,7,
DUDHNAI,NOTA,1367.0,2021,0,0.007562723022876269,6,
DUDHNAI,NPEP,1190.0,2021,0,0.006583496998699897,8,
DUDHNAI,VPI,2462.0,2021,0,0.01362064673176399,4,
DULIAJAN,ASMJTYP,24192.0,2021,0,0.18707517186448805,3,
DULIAJAN,BJP,54762.0,2021,1,0.4234710053589242,1,
DULIAJAN,INC,46652.0,2021,0,0.3607568997115615,2,
DULIAJAN,LJP,1518.0,2021,0,0.011738595853600068,5,
DULIAJAN,NOTA,2193.0,2021,0,0.016958327211426184,4,
Dalgaon,AGP,180322.0,2016,1,0.125,1,
Dalgaon,AIUDF,180322.0,2016,1,0.125,1,
Dalgaon,INC,180322.0,2016,1,0.125,1,
Dalgaon,IND,180322.0,2016,1,0.125,1,
Dalgaon,IND,180322.0,2016,1,0.125,1,0.0
Dalgaon,IND,180322.0,2016,1,0.125,1,0.0
Dalgaon,LJP,180322.0,2016,1,0.125,1,
Dalgaon,NOTA,180322.0,2016,1,0.125,1,
Dergaon,AGP,120611.0,2016,1,0.16666666666666666,1,
Dergaon,INC,120611.0,2016,1,0.16666666666666666,1,
Dergaon,IND,120611.0,2016,1,0.16666666666666666,1,
Dergaon,IND,120611.0,2016,1,0.16666666666666666,1,0.0
Dergaon,NCP,120611.0,2016,1,0.16666666666666666,1,
Dergaon,NOTA,120611.0,2016,1,0.16666666666666666,1,
Dhakuakhana,BJP,147072.0,2016,1,0.125,1,
Dhakuakhana,CPM,147072.0,2016,1,0.125,1,
Dhakuakhana,INC,147072.0,2016,1,0.125,1,
Dhakuakhana,IND,147072.0,2016,1,0.125,1,
Dhakuakhana,IND,147072.0,2016,1,0.125,1,0.0
Dhakuakhana,LDP,147072.0,2016,1,0.125,1,
Dhakuakhana,NOTA,147072.0,2016,1,0.125,1,
Dhakuakhana,SUCI,147072.0,2016,1,0.125,1,
Dharmapur,BJP,110944.0,2016,1,0.2,1,
Dharmapur,INC,110944.0,2016,1,0.2,1,
Dharmapur,IND,110944.0,2016,1,0.2,1,
Dharmapur,NOTA,110944.0,2016,1,0.2,1,
Dharmapur,RAJPA,110944.0,2016,1,0.2,1,
Dhekiajuli,AIUDF,144080.0,2016,1,0.1,1,
Dhekiajuli,BJP,144080.0,2016,1,0.1,1,
Dhekiajuli,INC,144080.0,2016,1,0.1,1,
Dhekiajuli,IND,144080.0,2016,1,0.1,1,
Dhekiajuli,IND,144080.0,2016,1,0.1,1,0.0
Dhekiajuli,IND,144080.0,2016,1,0.1,1,0.0
Dhekiajuli,IND,144080.0,2016,1,0.1,1,0.0
Dhekiajuli,IND,144080.0,2016,1,0.1,1,0.0
Dhekiajuli,IND,144080.0,2016,1,0.1,1,0.0
Dhekiajuli,NOTA,144080.0,2016,1,0.1,1,
Dhemaji,BJP,170160.0,2016,1,0.1,1,
Dhemaji,CPM,170160.0,2016,1,0.1,1,
Dhemaji,INC,170160.0,2016,1,0.1,1,
Dhemaji,IND,170160.0,2016,1,0.1,1,
Dhemaji,IND,170160.0,2016,1,0.1,1,0.0
Dhemaji,IND,170160.0,2016,1,0.1,1,0.0
Dhemaji,LDP,170160.0,2016,1,0.1,1,
Dhemaji,LJP,170160.0,2016,1,0.1,1,
Dhemaji,NOTA,170160.0,2016,1,0.1,1,
Dhemaji,SUCI,170160.0,2016,1,0.1,1,
Dhing,AITC,173259.0,2016,1,0.1,1,
Dhing,AIUDF,173259.0,2016,1,0.1,1,
Dhing,BJP,173259.0,2016,1,0.1,1,
Dhing,INC,173259.0,2016,1,0.1,1,
Dhing,IND,173259.0,2016,1,0.1,1,
Dhing,IND,173259.0,2016,1,0.1,1,0.0
Dhing,IND,173259.0,2016,1,0.1,1,0.0
Dhing,JMBP,173259.0,2016,1,0.1,1,
Dhing,NOTA,173259.0,2016,1,0.1,1,
Dhing,RCPI(R),173259.0,2016,1,0.1,1,
Dholai,AIUDF,128303.0,2016,1,0.16666666666666666,1,
Dholai,BJP,128303.0,2016,1,0.16666666666666666,1,
Dholai,INC,128303.0,2016,1,0.16666666666666666,1,
Dholai,IND,128303.0,2016,1,0.16666666666666666,1,
Dholai,NOTA,128303.0,2016,1,0.16666666666666666,1,
Dholai,SUCI,128303.0,2016,1,0.16666666666666666,1,
Dhubri,AIUDF,152023.0,2016,1,0.09090909090909091,1,
Dhubri,BJP,152023.0,2016,1,0.09090909090909091,1,
Dhubri,CPM,152023.0,2016,1,0.09090909090909091,1,
Dhubri,INC,152023.0,2016,1,0.09090909090909091,1,
Dhubri,IND,152023.0,2016,1,0.09090909090909091,1,
Dhubri,IND,152023.0,2016,1,0.09090909090909091,1,0.0
Dhubri,IND,152023.0,2016,1,0.09090909090909091,1,0.0
Dhubri,NOTA,152023.0,2016,1,0.09090909090909091,1,
Dhubri,RPI(A),152023.0,2016,1,0.09090909090909091,1,
Dhubri,RSSC,152023.0,2016,1,0.09090909090909091,1,
Dhubri,SUCI,152023.0,2016,1,0.09090909090909091,1,
Dibrugarh,BJP,104861.0,2016,1,0.125,1,
Dibrugarh,CPI,104861.0,2016,1,0.125,1,
Dibrugarh,INC,104861.0,2016,1,0.125,1,
Dibrugarh,IND,104861.0,2016,1,0.125,1,
Dibrugarh,IND,104861.0,2016,1,0.125,1,0.0
Dibrugarh,IND,104861.0,2016,1,0.125,1,0.0
Dibrugarh,IND,104861.0,2016,1,0.125,1,0.0
Dibrugarh,NOTA,104861.0,2016,1,0.125,1,
Digboi,BJP,95525.0,2016,1,0.1111111111111111,1,
Digboi,INC,95525.0,2016,1,0.1111111111111111,1,
Digboi,IND,95525.0,2016,1,0.1111111111111111,1,
Digboi,IND,95525.0,2016,1,0.1111111111111111,1,0.0
Digboi,IND,95525.0,2016,1,0.1111111111111111,1,0.0
Digboi,IND,95525.0,2016,1,0.1111111111111111,1,0.0
Digboi,IND,95525.0,2016,1,0.1111111111111111,1,0.0
Digboi,NCP,95525.0,2016,1,0.1111111111111111,1,
Digboi,NOTA,95525.0,2016,1,0.1111111111111111,1,
Diphu,BJP,138262.0,2016,1,0.16666666666666666,1,
Diphu,INC,138262.0,2016,1,0.16666666666666666,1,
Diphu,IND,138262.0,2016,1,0.16666666666666666,1,
Diphu,JNCP,138262.0,2016,1,0.16666666666666666,1,
Diphu,LJP,138262.0,2016,1,0.16666666666666666,1,
Diphu,NOTA,138262.0,2016,1,0.16666666666666666,1,
Dispur ,AITC,278869.0,2016,1,0.06666666666666667,1,
Dispur ,BHARP,278869.0,2016,1,0.06666666666666667,1,
Dispur ,BJP,278869.0,2016,1,0.06666666666666667,1,
Dispur ,CPM,278869.0,2016,1,0.06666666666666667,1,
Dispur ,INC,278869.0,2016,1,0.06666666666666667,1,
Dispur ,IND,278869.0,2016,1,0.06666666666666667,1,
Dispur ,IND,278869.0,2016,1,0.06666666666666667,1,0.0
Dispur ,IND,278869.0,2016,1,0.06666666666666667,1,0.0
Dispur ,IND,278869.0,2016,1,0.06666666666666667,1,0.0
Dispur ,LDP,278869.0,2016,1,0.06666666666666667,1,
Dispur ,NCP,278869.0,2016,1,0.06666666666666667,1,
Dispur ,NOTA,278869.0,2016,1,0.06666666666666667,1,
Dispur ,RAJPA,278869.0,2016,1,0.06666666666666667,1,
Dispur ,RPI(A),278869.0,2016,1,0.06666666666666667,1,
Dispur ,SP,278869.0,2016,1,0.06666666666666667,1,
Doom Dooma,BJP,103392.0,2016,1,0.1,1,
Doom Dooma,INC,103392.0,2016,1,0.1,1,
Doom Dooma,IND,103392.0,2016,1,0.1,1,
Doom Dooma,IND,103392.0,2016,1,0.1,1,0.0
Doom Dooma,IND,103392.0,2016,1,0.1,1,0.0
Doom Dooma,IND,103392.0,2016,1,0.1,1,0.0
Doom Dooma,IND,103392.0,2016,1,0.1,1,0.0
Doom Dooma,IND,103392.0,2016,1,0.1,1,0.0
Doom Dooma,JNCP,103392.0,2016,1,0.1,1,
Doom Dooma,NOTA,103392.0,2016,1,0.1,1,
Dudhnai,AIUDF,160054.0,2016,1,0.09090909090909091,1,
Dudhnai,BJP,160054.0,2016,1,0.09090909090909091,1,
Dudhnai,CPI,160054.0,2016,1,0.09090909090909091,1,
Dudhnai,INC,160054.0,2016,1,0.09090909090909091,1,
Dudhnai,IND,160054.0,2016,1,0.09090909090909091,1,
Dudhnai,IND,160054.0,2016,1,0.09090909090909091,1,0.0
Dudhnai,IND,160054.0,2016,1,0.09090909090909091,1,0.0
Dudhnai,IND,160054.0,2016,1,0.09090909090909091,1,0.0
Dudhnai,IND,160054.0,2016,1,0.09090909090909091,1,0.0
Dudhnai,NOTA,160054.0,2016,1,0.09090909090909091,1,
Dudhnai,RPI(A),160054.0,2016,1,0.09090909090909091,1,
Duliajan,BJP,114313.0,2016,1,0.08333333333333333,1,
Duliajan,CPI(ML)(L),114313.0,2016,1,0.08333333333333333,1,
Duliajan,INC,114313.0,2016,1,0.08333333333333333,1,
Duliajan,IND,114313.0,2016,1,0.08333333333333333,1,
Duliajan,IND,114313.0,2016,1,0.08333333333333333,1,0.0
Duliajan,IND,114313.0,2016,1,0.08333333333333333,1,0.0
Duliajan,IND,114313.0,2016,1,0.08333333333333333,1,0.0
Duliajan,IND,114313.0,2016,1,0.08333333333333333,1,0.0
Duliajan,IND,114313.0,2016,1,0.08333333333333333,1,0.0
Duliajan,JNCP,114313.0,2016,1,0.08333333333333333,1,
Duliajan,NOTA,114313.0,2016,1,0.08333333333333333,1,
Duliajan,SHS,114313.0,2016,1,0.08333333333333333,1,
GAUHATI EAST,AIFB,271.0,2021,0,0.0015842394481468491,9,
GAUHATI EAST,ASMJTYP,21049.0,2021,0,0.12305039167543552,3,
GAUHATI EAST,BGANP,228.0,2021,0,0.0013328656611715187,11,
GAUHATI EAST,BJP,113461.0,2021,1,0.6632818893955338,1,
GAUHATI EAST,INC,29361.0,2021,0,0.17164152928796914,2,
GAUHATI EAST,IND,1155.0,2021,0,0.006752016836197825,5,
GAUHATI EAST,IND,850.0,2021,0,0.004969016719279785,6,-0.0017830001169180402
GAUHATI EAST,LJP,373.0,2021,0,0.0021805214544604232,8,
GAUHATI EAST,NOTA,3417.0,2021,0,0.019975447211504734,4,
GAUHATI EAST,NPEP,643.0,2021,0,0.0037589150005845904,7,
GAUHATI EAST,RPPRINAT,252.0,2021,0,0.001473167309715889,10,
GAUHATI WEST,AGP,137533.0,2021,1,0.5987140531269317,1,
GAUHATI WEST,ASMJTYP,5770.0,2021,0,0.025118190445510506,5,
GAUHATI WEST,BGANP,2322.0,2021,0,0.010108221527638716,7,
GAUHATI WEST,INC,59084.0,2021,0,0.2572067875706313,2,
GAUHATI WEST,IND,5874.0,2021,0,0.02557092732702404,3,
GAUHATI WEST,IND,5800.0,2021,0,0.025248787622870177,4,-0.00032213970415386275
GAUHATI WEST,IND,1718.0,2021,0,0.007478865023463959,8,-0.01776992259940622
GAUHATI WEST,IND,1407.0,2021,0,0.0061250076181686795,9,-0.00135385740529528
GAUHATI WEST,IND,1315.0,2021,0,0.0057245096075990145,10,-0.00040049801056966493
GAUHATI WEST,IND,870.0,2021,0,0.0037873181434305266,12,-0.001937191464168488
GAUHATI WEST,IND,701.0,2021,0,0.0030516207109710335,15,-0.0007356974324594931
GAUHATI WEST,JD(U),794.0,2021,0,0.003456471960786021,14,
GAUHATI WEST,LJP,841.0,2021,0,0.003661074205316176,13,
GAUHATI WEST,NOTA,3925.0,2021,0,0.017086464037890596,6,
GAUHATI WEST,RPPRINAT,1178.0,2021,0,0.005128115830989839,11,
GAUHATI WEST,SWABP,582.0,2021,0,0.0025335852407776627,16,
GAURIPUR,AIUDF,112194.0,2021,1,0.6106560276932623,1,
GAURIPUR,BJP,63349.0,2021,0,0.3447996211770725,2,
GAURIPUR,IND,1758.0,2021,0,0.009568544634158288,3,
GAURIPUR,IND,1405.0,2021,0,0.007647215705911488,5,-0.0019213289282468005
GAURIPUR,IND,872.0,2021,0,0.004746172310003429,6,-0.002901043395908059
GAURIPUR,IND,615.0,2021,0,0.003347357764509299,8,-0.0013988145454941299
GAURIPUR,IND,406.0,2021,0,0.0022098004103915047,10,-0.0011375573541177945
GAURIPUR,JD(U),580.0,2021,0,0.003156857729130721,9,
GAURIPUR,NOTA,1758.0,2021,0,0.009568544634158288,3,
GAURIPUR,RPI(A),790.0,2021,0,0.0042998579414021895,7,
GOALPARA EAST,AGP,67747.0,2021,0,0.34657806153248,2,
GOALPARA EAST,AIMF,863.0,2021,0,0.0044149093997155634,10,
GOALPARA EAST,AITC,665.0,2021,0,0.0034019869650183656,11,
GOALPARA EAST,ASMJTYP,1249.0,2021,0,0.0063895965703878775,8,
GOALPARA EAST,INC,112995.0,2021,1,0.5780564167101507,1,
GOALPARA EAST,IND,3437.0,2021,0,0.017582901050779132,3,
GOALPARA EAST,IND,1356.0,2021,0,0.006936983946714141,6,-0.01064591710406499
GOALPARA EAST,IND,1341.0,2021,0,0.0068602473986310196,7,-7.673654808312141e-05
GOALPARA EAST,IND,665.0,2021,0,0.0034019869650183656,11,-0.003458260433612654
GOALPARA EAST,NCP,1059.0,2021,0,0.005417600294668344,9,
GOALPARA EAST,NOTA,1706.0,2021,0,0.008727503401986966,4,
GOALPARA EAST,NPEP,1551.0,2021,0,0.007934559071794715,5,
GOALPARA EAST,RPI(A),513.0,2021,0,0.0026243899444427393,13,
GOALPARA EAST,SUCI,327.0,2021,0,0.0016728567482120385,14,
